product_name,price,item_type,description,misc_notes,in_stock,supplier
Cobra Exhaust - 2nd Cat Back - Resonated - GT86 & BRZ,575,,"Cobra Exhaust System - 2nd Cat Back - Resonated for GT86 & BRZChoice of 5 different tailpipesJap Style Slashcut - 4. 5"" polished tail pipesJap Style Slashcut - 4. 5"" black ceramic coated tail pipesOutverted Slashcut - 4. 5"" polished tail pipesOutverted Slashcut - 4. 5"" black ceramic coated tailSlash Cut - Carbon Fibre2. 5"" Bore exhaust system from 2nd cat backManufactured from T304 grade stainless steel, using mandrel bends for improved flow and maximum gains. Tig weldedIncludes fitting kit and gasketsNote: Resonated systems are quieter and include and extra silencer in the midpipe. Non resonated systems are louder and have a sportier exhaust noteCobra unveiled their range of performance exhausts for the Toyota GT86 & Subaru BRZ, towards the end of 2013 and they have proven to be a popular choice for GT86 & BRZ owners looking to improve the performance and sound of their vehicle.  Stainless steel systems for the GT86 include full cat back exhaust systems alongside high flow catalysts, over pipes and de-cat pipes. The Cobra Cat back system for the Toyota GT86 & Subaru BRZ has been proven to boost performance to 207. 5bhp when combined with a AEM forced air induction filter, more power can be had by adding overpipe & front pipe. The cat back exhaust systems feature an increased bore size to 2. 5 inches and the exhaust system also benefits from a 27% reduction in weight over the OE exhaust system.  Our GT86 performance systems are finished with either round or slash cut tailpipes in 4. 5 inch stainless steel or Cobra Blackout finish. Cobra Video (Sound Clip) of resonated & non resonated cat back systems",No notes available,In Stock,FenSport
Cobra Unequal Length Exhaust Manifold - No Cat - GT86 & BRZ,609.67,,"GT86 & BRZ Exhaust manifold / Header -Cobra 4-1 Unequal Length De CatManufactured from T304 grade stainless steel, using mandrel bends for improved flow and maximum gains. 42mm to 57mm BoreTig weldedIncludes fitting kit and gasketsThe de-cat manifold has been designed with unequal length sections with optimised lightweight pipe lengths and angles.  This precision engineering improves gas flow efficiency by removing the catalyst at the most important part of the system for overall performance improvements. The improvements in flow dramatically reduces the effects of torque dip experienced by many GT86 owners and is optimized for further power increases through engine tuning.  During testing, the GT86 passed the MOT emissions test with the Cobra Sport manifold fitted as long as either the standard cat or Cobra Sport high flow catalyst is in place. The Cobra Sport GT86 exhaust manifold produces a deeper more aggressive exhaust tone.  The acoustics of the de-cat manifold have been finely tuned to complement the tone of the extended Cobra Sport range for the GT86 offering the ultimate upgrade in terms of possible power increase and pitch perfect exhaust toneFensport Tip:Ecu will require tuning, we recommend ourGT86 & BRZ NA Remapfor maximum power gains. ","No Cat

- ECU tuning will be required",Not In Stock,FenSport
HKS Stainless Front Pipe - No Cat - GT86 & BRZ,265,,HKS Stainless Front Pipe for GT86 & BRZNo Cat 60mm pipe diameterThe HKS straight design front pipe includes 2 resonators to help reduce harsh exhaust sound. Weight is reduced by 0. 8kg over the standard front pipe.  ,No notes available,Not In Stock,FenSport
Belt For HKS Supercharger - GT86 & BRZ,19.94,,Replacement Belt for the GT86/BRZ HKS supercharger. ,No notes available,In Stock,FenSport
TRD Sports Exhaust Version R - Quad Tails - GT86,1063.32,,TRD High Response Muffler Version R for Toyota GT86Sports rear silencer with twin tailpipes on each sideStainless steel construction,"Designed for use with TRD rear bumper spoiler..

- Can also be fitted stock bumper, but cutting is required and then use the TRD rear bumper garnish to cover the cut and provide a sporty look with a professional finish. 

- TRD rear bumper garnish is available separately.",Not In Stock,FenSport
Oil Drain Plug Gasket - Auto Gearbox - GT86 & BRZ - 2 Required,6.43,,"GT86 & BRZ Auto Gearbox - Drain Plug GasketNote: 2 required, 1 for sump bung and 1 for fillar bung. Genuine part  ",No notes available,In Stock,FenSport
"Forged Piston Kit - JE  - Various Compression Ratios - GT86, BRZ, FA20",658.45,,"Forged Piston Kit - JE 86mm &  86. 5mm - Various Compression Ratios - GT86, BRZ, FA20Available in various compression ratios please select your desired compression ratio.  If you are unsure which is suitable for you please email us and we can advise. Complete set of 4 pistons with rings, pins & clipsSuitable for forced induction JE designs are specifically engineered for extreme applications up to, and including, professional competition.  In this environment, the higher compression ratios, highest boost or heavy nitrous usage necessitate the higher tensile strength 2618 aluminum alloy. ",No notes available,Not In Stock,FenSport
Oil Filter - TRD Sports - GT86 & BRZ,28,,"GT86 & BRZ TRD High Performance Oil FilterTRD oil filters achieve a high filtration efficiency as well as reducing pressure drop, they also exhibit high engine protection characteristics by helping to smooth engine oil circulation and providing excellent impurity filtering characteristics. ",No notes available,Not In Stock,FenSport
Genuine Toyota - Engine Oil - 0W-20 AFE - 5 Litre,65,,Genuine Toyota - Engine Oil - 0W-20 AFE5 Litre0W20 Advanced Fuel Economy ExtraAPI SN+ - Suitable for GR Yaris but we recommend the millers EE 0w-20 which exceeds the standard not just meets it  : Millers EE 0w20Synthetic engine oil designed for late model Toyota & Lexus petrol engines,No notes available,In Stock,FenSport
Blitz LM Induction Kit - Red - 59128 - GT86 & BRZ,244.22,,"Blitz LM Induction Kit for GT86 & BRZRed FilterPart No: 59128Blitz LM Induction kits are vehicle specific and come complete with all necessary hardware needed to install the induction kit on your vehicle. The filter element is made from a durable, light weight cotton gauze, filtration is very good and with it being a dry filter there is no need to re-oil the element when you reach a service interval, you simply replace it with a new filter element.  (Oil from oiled filters can gradually disperse into the air inlet and coat the air flow meter reducing the performance of the vehicle and damaging the air flow meter)The replacement elements are available in either red or blue, and cost just £30 to purchase, making for a very affordable entry to Japanese tuning ",No notes available,In Stock,FenSport
Brake Discs - Front - Standard - GT86 & BRZ,69.32,,"Front Brake Discs for GT86 & BRZStandard type294 x 24mmNote: Price is for 1 pair of discsOur high quality brake discs are standard replacement and a direct fit to your vehicle. Fensport Tip: When replacing brake discs, make sure the hub faces are clean and free from rust or defects.  A ""smear"" of copaslip or similar, should be applied between disc and hub flange to help prevent any future rust build up.  New brake pads should also be fitted and the manufacturer's bed in procedure followed.  This will ensure you get the best possible lifespan for your new brake discs & pads. ",Price is for 1 pair of discs,In Stock,FenSport
GT86 Rear Spoiler - Used - White,65,,GT86 & BRZ Rear Spoiler - White - StandardBefore 2017Secondhand,No notes available,Not In Stock,FenSport
Summit Rear Subframe Brace Set - GT86 & BRZ,215,,Summit Rear Subframe Brace Set - GT86 & BRZ4 PointAluminium,No notes available,In Stock,FenSport
Air Filter - TRD - GT86 & BRZ,79.9,,"GT86 & BRZ TRD Air FilterA sports air filter born from racing engine development technologyAn air filter that delivers the most basic, critical functions of ingesting air, removing dust, and supplying fresh air to the engine. By modifying the technology used in racing engines, running under the harshest conditions and putting the results to work in a commercial product, the TRD Sports Air Filter has achieved the smooth air intake and cleaning effects demanded by high-rev engines. TRD Sports Air FilterPanel TypeSimple installation","For GT86 &amp; BRZ with black plastic intake manifold

- Does not fit GT86 2017 with red alloy intake manifold",In Stock,FenSport
Wheel Spacer - Eibach Pro - 30mm - 5x100 - GT86 & BRZ,156.09,,"GT86 & BRZ Eibach Pro Spacer - 5 x 100 pcd30mmPrice is for 1 pair To give your car the final visual and performance touch, our engineers have created a complete line of Eibach Pro-Spacers.  These are designed to give your vehicle a wider, more stable stance, quickly and easily.  They are also a perfect match for the famous Eibach Pro-Kit or Sportline Lowering Spring Sets.  With the right Eibach Pro-Spacers installed, your car takes on a more aggressive look, with the wheels and tires filling the wheel wells exactly the way they should. Eibach Pro-Spacers are also and excellent way of gaining more clearance when fitting big brake kits. Features: Manufactured from High-Strength Aircraft Aluminum Alloy Precision Engineered Hub-Centric and Model Specific for Perfect Fit and Wheel Balance Strength-Tested for All Applications Extreme corrosion Protection Through DIN 50021 Approved Coating Process TUV, QS9000 and ISO9001 Quality Approved Reduced Weight Compared to Steel Wheel Spacers Million-Mile WarrantyFine-tuning your track width doesn't just enhance your car's looks it also gives you improved handling performance and optimized roll characteristics.  Pro-Spacers are available in a wide range of sizes, from 5mm all the way to 45mm, depending on the application, letting you position your tires exactly where they will look and perform their best.  All Pro-Spacer kits come complete with all the necessary mounting hardware. You'll achieve optimum looks and enhanced handling by moving your wheels flush with the outer edges of the wheel wells.  Simply measure the wheel-well/tire gap, and order the corresponding Pro-Spacers to put your wheels and tires out where they belong. ",No notes available,In Stock,FenSport
"Blitz Racing Meter Panel - Black + Boost, Temp & Pressure SD Gauges - GT86 & BRZ",731.93,,"Blitz Racing Meter Panel for GT86 & BRZBlack Panel - SD 60mm GaugesIncludes Boost, Temp & PressureFeatures include Vehicle specific design to fit dashboard Designed to achieve better visibility from the driving position High quality, made in Japan","Racing Meter Panel kit includes gauges &amp; all necessary sensors and wiring.

- Right hand drive cars only",Discontinued,FenSport
Lowering Spring Set - Eibach Pro-Kit -25mm - GT86 & BRZ,231.49,,"Eibach US Pro Lowered Spring Kit for GT86 & BRZApproximate lowering -25mm front and -20mm rear. Spring rate front 3. 6kg, rear 4. 9kgThe Eibach US Pro-Kit lowers your cars center of gravity, reducing squat during acceleration, body roll in corners and excessive nose-dive under braking.  Every Eibach Pro-Kit is designed and tested to deliver aggressive good looks and high performance handling, without ever compromising safety or ride quality.  Each Kit Specifically Tuned and Tested for Your Vehicle World´s Best Quality, Precision and Corrosion Resistance Million-Mile Warranty 95% Of Kits Are TÜV Approved They will work with standard shock absorbers as long as the shocks are in good condition. A complete set of 4 uprated and lowered springs with front dust covers and bump stops. ",No notes available,Not In Stock,FenSport
Armrest - Left Hand Drive - Grey Stitching - GT86 & BRZ,100,,GT86 & BRZ Armrest - Left Hand DriveGrey StitchingGenuine part ,No notes available,Not In Stock,FenSport
